name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,H,neo,pha,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,G,moid,class,n,per,ma
,2.605983527004678,0.1906693622217206,10.43065604995682,249.9501499208093,55.56140716397535,2.109102309950386,3.10286474405897,4.20693402657597,6239.0,0,115,17.0,N,N,1.873,,0.096,,,,,,,,,1.11306,MBA,0.23428612788819,1536.582653206874,352.7667468535606
,3.110097401403726,0.1392459431218045,15.73109338,353.3388813876576,52.60558195089184,2.677028955544591,3.543165847262862,5.48490598462957,15214.0,0,673,14.1,N,N,4.31,,0.262,3.092,,,,,,,,1.71461,MBA,0.1796979357767645,2003.361910885952,182.7350292260912
,2.777704470509283,0.0905952531912599,11.9834494588026,339.6402576964711,275.7034497668292,2.526057630713,3.029351310305566,4.62953379711443,8505.0,0,351,15.6,N,N,3.402,,0.096,,,,,,,,,1.54649,MBA,0.2128996841932319,1690.937219396047,67.03346315296064
,3.045721569316387,0.0099256042583146,11.46327020604227,234.8432405506679,134.9295069923722,3.01549094233834,3.075952196294435,5.31549238907254,9953.0,0,625,14.3,N,N,5.145,,0.127,,,,,,,,,2.02753,MBA,0.1854252082824504,1941.483595108747,89.18088933524271
,3.038971516049863,0.208071886672567,5.311636271520761,152.0571295297187,323.3502219609115,2.406646979161177,3.67129605293855,5.29783156437354,6341.0,0,282,16.0,N,N,4.331,,0.054,,,,,,,,,1.42572,MBA,0.1860433408256356,1935.032978887434,158.6667425562464
,2.397787347972256,0.194548848939103,3.194101772186477,61.82521726116036,342.1423654031523,1.93130057942351,2.864274116521003,3.71299358341642,10099.0,0,1106,15.2,N,N,2.406,,0.367,,,,,,,,,0.940156,MBA,0.265453268696645,1356.170906342846,225.0326304973664
Malecki,2.341367495081412,0.1451736362432889,6.477240672652979,107.6342514860921,75.01460751373064,2.001462662038602,2.681272328124221,3.58271761881088,10166.0,0,972,15.2,N,N,2.851,,0.238,,,,,,,,,1.01642,MBA,0.2751057683677257,1308.587610270675,140.3672311941723
,2.854410611086547,0.1141949799371558,14.89486076918707,274.042747497893,297.2082051065966,2.528451248621114,3.18036997355198,4.8226181135406,1.0,9,10,16.4,N,N,2.667,,0.068,,,,,,,,,1.55798,MBA,0.2043757685478322,1761.461265970703,32.82098927430718
,2.541820849487685,0.1940247105673346,13.62905718721666,36.21148004120594,301.8218914250136,2.048644794851821,3.03499690412355,4.05252412420165,9126.0,0,2367,14.5,N,N,3.658,,0.191,,,,,,,,,1.07654,MBA,0.2432129342503855,1480.184436364652,61.27657121050086
,3.054720215437744,0.0624720373097591,15.15261774609685,316.2333205088768,51.22381603082219,2.863885620168042,3.245554810707446,5.33906687552649,7708.0,0,727,14.1,N,N,4.561,,0.281,,,,,,,,,1.88072,MBA,0.1846064689478839,1950.09417628605,110.0345273919733
,2.582638871595921,0.2609190959994384,6.99285408554425,345.81611851267,250.5516940810686,1.908779071926104,3.256498671265738,4.15053162479556,5793.0,0,316,16.5,N,N,1.963,,0.115,,,,,,,,,0.911432,MBA,0.237469888791922,1515.981675956577,34.31294973536492
,2.736089963021092,0.0241215153686954,3.217079485346814,188.5795144090227,16.58841779362784,2.670091326927945,2.802088599114238,4.5258875749218,8947.0,0,668,15.2,N,N,3.146,,0.215,,,,,,,,,1.66536,MBA,0.2177752467447416,1653.080436740189,328.2919600882702
,3.015348913163952,0.1494303860210787,2.356449546203153,155.3191867278357,269.4158927264521,2.564764161081623,3.465933665246282,5.23617992370716,9480.0,0,961,14.7,N,N,6.189,,0.067,,,,,,,,,1.57931,MBA,0.1882338456142551,1912.514717134042,297.0892543367548
,3.18646595032408,0.2342455711705312,22.23615400309363,67.27049736337915,322.7690947559342,2.440050413774966,3.932881486873193,5.68816420967534,,9,6,17.5,N,N,2.317,,0.033,,,,,,,,,1.48046,MBA,0.1732766929778584,2077.601977583918,340.2076943848545
,2.485115085032702,0.1278536102002024,8.034290755592007,13.44175861541957,80.69995359525015,2.167384149648288,2.802846020417116,3.91767098968939,13733.0,0,1298,14.1,N,N,4.174,,0.203,,,,,,,,,1.20112,MBA,0.2515847517470328,1430.929328984048,133.9934011953291
,2.753292296988482,0.1548378163518239,9.382226813365085,24.34238703912729,292.0051607030722,2.326978529944488,3.179606064032477,4.56863730705914,9354.0,0,1349,13.7,N,N,5.075,,0.189,,,,,,,,,1.33318,MBA,0.2157374764340859,1668.69477640335,256.7864701591884
,2.598042858669221,0.1429417322311756,30.15350619098501,49.52039048308367,351.4786730292924,2.226674112040207,2.969411605298235,4.18772031694267,6822.0,0,167,16.0,N,N,3.639,,0.04,,,,,,,,,1.23795,MBA,0.2353610577525702,1529.564845763312,140.4799489146835
,3.131204037489789,0.1915899744039059,6.25673985754889,87.2447996038609,238.1100308354504,2.531296736093713,3.731111338885865,5.54083547447492,4011.0,0,73,16.7,N,N,3.147,,0.123,,,,,,,,,1.52538,MBA,0.177884055194936,2023.790157051965,201.2555121711341
Joegoldstein,2.575150506600428,0.1821586565773074,12.33773656946917,316.6175358477938,80.58263625278468,2.106064549833721,3.044236463367134,4.13249300804741,13631.0,0,959,13.9,N,N,5.26,,0.335,,,,,,,,,1.1528,MBA,0.2385064612204297,1509.393071189316,218.7200397795669
,2.554856899963669,0.1917792204747809,9.358690491895056,300.4741672664645,286.1258493903377,2.064888435264022,3.044825364663318,4.08373988801216,8943.0,0,1190,14.4,N,N,3.665,,0.275,8.436,,,,,,,,1.07834,MBA,0.2413538350620389,1491.585994096442,284.0675716306614
,2.74416383709205,0.1647535146128875,10.33467597170454,63.16266438986802,350.5950802943925,2.292053200257548,3.196274473926553,4.54593537540479,6628.0,0.0,731,14.9,N,N,2.946,,0.322,,,,,,,,,1.30395,MBA,0.2168148471049904,1660.402895866599,277.0057082001504
,2.306166361648971,0.178940680169492,10.91234579693155,41.48320638134021,133.5546424496611,1.893499384311502,2.718833338986441,3.50222587172345,1.0,9,10,16.2,N,N,3.036,,0.063,,,,,,,,,0.913989,MBA,0.2814285313021596,1279.18799964699,158.6494810776661
Tsuji,3.179708809055724,0.1261272774576801,1.482342268431961,165.4120121412803,40.92641703421141,2.778660793861323,3.580756824250124,5.67008053356742,11602.0,0,2020,13.0,N,N,13.775,,0.054,,,,,,,,,1.77485,MBA,0.1738293270320509,2070.9969148855,124.8219443690696
,2.445127711349666,0.2115857145274306,9.67663691649461,303.1275731111404,145.5559281287985,1.927773617432926,2.962481805266406,3.82349497505636,6973.0,0,314,16.8,N,N,2.698,,0.028,,,,,,,,,0.952632,MBA,0.2577815035190486,1396.531539639337,43.98484390126512
,3.184912834670715,0.2549278631600677,19.09539561694882,272.0942033716998,63.3941187008818,2.372989811377036,3.996835857964395,5.68400601352696,5319.0,0,174,15.5,N,N,4.431,,0.075,,,,,,,,,1.42763,MBA,0.1734034554189308,2076.083196440722,216.5385737148607
,3.080519499266436,0.0294799672108703,8.968062607534211,256.1162831783654,324.3467387610454,2.989705885435615,3.171333113097258,5.40684781154669,9418.0,0,522,14.8,N,N,5.134,,0.081,,,,,,,,,1.98355,MBA,0.1822922186311005,1974.851163167428,74.38748929126355
,3.096476496539918,0.1305063318683663,5.631870229569628,29.39333505468907,82.50401839728976,2.692366707259883,3.500586285819953,5.44891312926372,6591.0,0,378,15.2,N,N,3.988,,0.101,,,,,,,,,1.71657,MBA,0.1808849324600517,1990.215520463572,333.6946732847009
Kievtech,3.112321827249992,0.1840588740088821,2.629150510119697,93.6455347656153,268.4059916556125,2.539471376173092,3.685172278326892,5.49079146652028,24631.0,0,2052,12.6,N,N,16.759,,0.068,,,,,,,,,1.53767,MBA,0.1795053207497213,2005.511583146534,124.3219541240949
,2.675776920581182,0.2050152988414572,8.051625801738034,51.37574208798918,268.9036647296051,2.127201715575156,3.224352125587207,4.37706561990873,13793.0,0,1847,13.5,N,N,12.072,,0.049,,,,,,,,,1.13238,MBA,0.2251796909062809,1598.723217671663,342.7696504646296
,2.642961925343527,0.1453632063479333,8.115362062267634,254.9267831738231,160.8524980826962,2.258772505620085,3.02715134506697,4.29679429087213,11041.0,0,982,14.8,N,N,3.503,,0.25,,,,,,,,,1.27228,MBA,0.229386425471046,1569.404114741047,77.46948147002304
,3.105563636963157,0.1455510384082432,11.28893505605684,113.7449592047972,344.5221231203033,2.65354562476029,3.557581649166026,5.47291687125366,4893.0,0,122,15.9,N,N,4.627,,0.029,,,,,,,,,1.67239,MBA,0.1800915867267289,1998.9828872254,339.0676933118767
,2.775404055223607,0.0829000368998107,4.590035445371487,173.8483886791763,196.9069503503335,2.545322956633686,3.005485153813528,4.62378391705387,9764.0,0,223,16.5,N,N,4.696,,0.022,,,,,,,,,1.54417,MBA,0.2131644343785784,1688.837075703927,302.0515799375695
,3.064780133534188,0.094481496426079,20.14520043945657,159.3732331526349,225.5554734056883,2.77521512030096,3.354345146767416,5.36546279783473,5001.0,0,132,15.7,N,N,4.313,,0.055,,,,,,,,,1.80423,MBA,0.1836982792547388,1959.735286909135,166.5247377568357
,3.130007614825546,0.1045548068994071,13.77478116266037,153.0614338026421,320.4494359411582,2.802750273063787,3.457264956587304,5.53766007559938,6811.0,0,684,14.5,N,N,6.747,,0.062,,,,,,,,,1.83317,MBA,0.1779860572718296,2022.630342612675,17.16717067224207
,3.195083893220807,0.2310170552015944,24.3690238190203,287.1054533079969,100.2742828463999,2.456965021086891,3.933202765354724,5.71125565545545,4076.0,0,62,16.7,N,N,2.706,,0.061,,,,,,,,,1.59584,MBA,0.1725761098482916,2086.036128155103,178.2663553466213
Rozhkovskij,2.253284518607315,0.1334957046350619,4.949551072389986,281.6032210170657,164.2048476314689,1.952480714052555,2.554088323162074,3.38245674508729,33141.0,0,2151,12.7,N,N,6.768,,0.267,3.548,,,,,,,,0.969293,MBA,0.2913936105167019,1235.442326143132,270.4386052906142
,3.022026278531672,0.1326804662562689,3.695216221138515,29.05863930958976,29.91177360938831,2.621062422857393,3.422990134205952,5.25358250473722,5402.0,0,236,15.7,N,N,3.417,,0.105,,,,,,,,,1.63377,MBA,0.1876103178124271,1918.871009855269,323.5286955910057
,2.578031391984265,0.1856389225011917,7.222869502926708,273.3411887279352,69.2604978080114,2.099448422202059,3.056614361766472,4.13942963236905,7263.0,0,468,15.5,N,N,4.412,,0.063,,,,,,,,,1.10322,MBA,0.2381067854518567,1511.926673222797,240.9555394063985
,2.409107075204884,0.2372443113288346,7.967992590919842,266.2744941897448,56.30954805714983,1.837560126230479,2.98065402417929,3.73931762795065,6978.0,0,697,15.2,N,N,4.709,,0.08,,,,,,,,,0.837956,MBA,0.2635845310385501,1365.785763608976,293.2545865452445
,3.596443833466969,0.0812015388130762,3.085326747009762,198.7610615209219,138.203317066868,3.304407059934652,3.888480606999286,6.82053003254792,6885.0,0,203,15.0,N,N,4.989,,0.049,,,,,,,,,2.29505,OMB,0.1445087520565261,2491.198594388126,134.8816203380623
,2.790612358416201,0.1098519921024943,6.193864020185329,131.444526491591,183.7899489921668,2.484058031658341,3.097166685174061,4.66184116079817,9374.0,0,327,15.7,N,N,5.409,,0.032,,,,,,,,,1.46946,MBA,0.2114242526441641,1702.737483981533,115.4029756543949
,3.179887946234927,0.0415051943163387,8.921418158663556,97.75168450072034,42.36411536603797,3.047906079122263,3.311869813347591,5.67055969845295,7094.0,0.0,560,14.6,N,N,7.804,,0.05,,,,,,,,,2.06942,MBA,0.1738146383744899,2071.171929859941,80.93232023271361
,2.290212307731592,0.140440443740491,6.982566434300979,299.0650593675928,106.4820581775921,1.968573874973834,2.611850740489351,3.46594621232341,15830.0,0,1313,14.7,N,N,3.592,,0.238,,,,,,,,,0.991237,MBA,0.2843743736885164,1265.936854051127,311.7548784296247
,2.289308953228147,0.1497934817020503,3.950322874032301,98.04710961581944,183.4710775325454,1.946385394432427,2.632232512023867,3.46389574564273,7179.0,0,302,17.0,N,N,2.698,,0.038,,,,,,,,,0.929355,MBA,0.2845427102150482,1265.187921096006,9.084143422542615
Kalahari,2.855364457216512,0.1440847359800294,9.965886330048097,103.8765118366728,242.0403173792791,2.443950023271711,3.266778891161313,4.8250356458386,25876.0,0,2555,11.03,N,N,34.645,,0.065,21.153,,0.735,0.27,,L,D,,1.45389,MBA,0.2042733682636355,1762.344269642548,190.5925030779186
,2.599575849079382,0.2229040818092952,12.05584828310627,138.4931544256552,142.7792753743062,2.020119781346723,3.17903191681204,4.19142734700899,6796.0,0,126,16.7,N,N,2.156,,0.079,,,,,,,,,1.01707,MBA,0.235152897036591,1530.918838495033,81.08990341004177
,2.669367704585226,0.1081369436091938,32.8983559376513,131.3609673975715,312.7129736214767,2.38071043964229,2.958024969528161,4.36134864080862,6643.0,0,505,15.2,N,N,5.945,,0.05,,,,,,,,,1.45,MBA,0.2259911702873666,1592.98259105535,300.7132221732276
,3.036930405638381,0.1036125817597113,16.03948358596466,95.08097646829331,174.2911828615872,2.722266205685621,3.351594605591142,5.29249506654748,6323.0,0,221,15.3,N,N,5.645,,0.051,,,,,,,,,1.70599,MBA,0.1862309309643858,1933.083823056468,67.58344253732999
,2.645111603864313,0.2214710124857633,2.069267575184312,55.24157226112897,68.22011352941915,2.059296058818642,3.230927148909983,4.30203761517844,7651.0,0.0,411,16.2,N,N,2.562,,0.107,,,,,,,,,1.07637,MBA,0.2291068492497767,1571.319238943926,8.97659574563978
,2.349766798849777,0.1549942347831211,8.70760743774957,296.459753697654,261.4796352715566,1.985566491943272,2.713967105756283,3.60201358931276,7153.0,0,258,16.5,N,N,2.83,,0.073,,,,,,,,,1.00676,MBA,0.2736320280112009,1315.635463496487,75.54764510415944
Mateo,2.402623433218633,0.215074216798353,2.433581556586503,3.01620056151233,336.78127296,1.885881080057766,2.919365786379501,3.72423232263306,24990.0,0,2038,13.0,N,N,6.482,,0.265,,,,,,,,,0.876643,MBA,0.2646522015765955,1360.275855841724,229.5811778828756
,2.395811490438151,0.2648545866934779,10.81654490854365,339.6335006885324,359.6729762304514,1.761269828342669,3.030353152533632,3.70840508135722,16591.0,0,1208,14.1,N,N,8.704,,0.025,,,,,,,,,0.751648,MBA,0.2657817206438605,1354.494955965723,117.964817872421
,2.423259914681732,0.1102198992564169,3.131508828040702,228.9119920668291,20.28310297883034,2.156168451013397,2.690351378350066,3.77231716472929,10053.0,0,1875,14.2,N,N,7.763,,0.047,,,,,,,,,1.14235,MBA,0.2612787420376644,1377.838844417372,207.6592037975317
,3.145690596368608,0.2487075675212928,12.18652387627615,187.8313998062626,201.8974301016301,2.363333539971167,3.92804765276605,5.57933204324669,7159.0,0,515,15.0,N,N,4.563,,0.093,,,,,,,,,1.37177,MBA,0.1766566814320676,2037.851028795852,180.5774963411322
,3.064996189029719,0.0864088041986652,10.30016232961733,139.293352432454,183.9266636450058,2.800153533462195,3.329838844597243,5.3660301753153,6834.0,0,594,14.8,N,N,3.773,,0.164,,,,,,,,,1.78686,MBA,0.183678855907597,1959.942521533913,115.8293136736391
,2.4293942103537,0.1927143654736288,4.051623854123885,79.81359641882942,286.4940667037118,1.961215046620079,2.897573374087321,3.78665022108909,8030.0,0,2119,15.0,N,N,4.478,,0.088,,,,,,,,,0.963687,MBA,0.2602897616152353,1383.073993252789,48.07014799924615
,2.86831843864943,0.2839281267285815,13.69269475777157,70.0097764641613,78.2485521704831,2.053922157502647,3.682714719796213,4.85790759249529,6424.0,0,269,16.1,N,N,3.534,,0.062,,,,,,,,,1.11667,MBA,0.2028911140446961,1774.350748158904,257.8051580481844
,3.130285303995062,0.0465681195371478,10.32657775045106,118.7412197735632,336.2670847561569,2.984513803773243,3.276056804216882,5.53839703019638,7153.0,0,371,15.2,N,N,3.552,,0.106,,,,,,,,,2.00445,MBA,0.1779623739493101,2022.899515279228,227.3906550798436
,2.551781684661139,0.1358174066454649,8.378178723935413,244.8557261169817,82.56144484560689,2.205205313925068,2.898358055397211,4.07636886876588,1.0,9,12,16.8,N,N,2.158,,0.072,,,,,,,,,1.211,MBA,0.2417902587078571,1488.893729316737,314.0606868693905
,2.617043159119584,0.1570303029564749,3.954008266045361,97.1873567885944,291.5177616227988,2.206088078992865,3.027998239246302,4.23374337047461,7322.0,0,945,15.0,N,N,2.634,,0.146,,,,,,,,,1.21419,MBA,0.232802557245473,1546.37476606585,357.7117624354608
,2.540959502194996,0.2237813521817866,5.645238820284994,29.93864013677634,202.6574376277449,1.97234014895464,3.109578855435352,4.05046437934437,8241.0,0,169,16.4,N,N,2.847,,0.042,,,,,,,,,0.963168,MBA,0.2433366130545,1479.432114555531,88.65605616865984
,2.250310571536226,0.1389896854418668,3.674214200579763,9.749325566817417,263.7976648064677,1.937540613051899,2.563080530020554,3.37576256550283,6731.0,0,269,17.1,N,N,1.539,,0.098,,,,,,,,,0.925081,MBA,0.2919714477077701,1232.997277049907,271.3080301174739
,3.035382168210688,0.0632636729439608,12.62727345859184,203.0488481661457,194.8206267548497,2.843352743461076,3.2274115929603,5.2884483844898,9065.0,0,280,15.5,N,N,4.826,,0.048,,,,,,,,,1.85045,MBA,0.1863734335118491,1931.605772434901,64.0529953521443
Mosul,2.903837737047279,0.1653443526442677,3.540121241738087,135.4204217696068,239.6586200303196,2.423704566231202,3.383970907863357,4.94842189175425,10992.0,0,1246,14.3,N,N,4.368,,0.134,,,,,,,,,1.42621,MBA,0.1991799213826019,1807.411095963238,350.8267945562529
,2.610601590431547,0.0868543138853741,3.057876915335547,86.38427139770936,195.9526247225854,2.383859580466548,2.837343600396545,4.21812164104039,9598.0,0,537,15.7,N,N,2.353,,0.201,,,,,,,,,1.36699,MBA,0.2336647368766857,1540.668929390003,83.853920784056
,3.131021789254481,0.0412696528567845,20.89931498705894,295.4385393907413,327.3062183485232,3.00180560692492,3.260237971584043,5.54035173429953,6710.0,0,424,14.4,N,N,7.122,,0.05,,,,,,,,,1.99667,MBA,0.1778995866391812,2023.613470952902,275.4934008346211
,3.161052400545774,0.1296041246471663,16.81316339932233,10.31129148959276,36.22283559350392,2.751366971209215,3.570737829882332,5.62025143293812,15172.0,0,578,14.2,N,N,8.188,,0.06,,,,,,,,,1.77527,MBA,0.1753704963431319,2052.796835880648,124.0016850254358
,2.889756185209542,0.1551133990358911,7.033035453968802,280.1845818416654,309.4838202765169,2.4415162809367,3.337996089482384,4.91247106346313,6464.0,0,135,16.0,N,N,4.454,,0.027,,,,,,,,,1.43817,MBA,0.20063757539423,1794.280055929907,58.56487241478181
Grano,2.203438045150383,0.117367241931178,5.108152128713703,175.2788395097969,52.01905398992143,1.944826599024856,2.46204949127591,3.27084126341218,21204.0,0,2223,13.1,N,N,6.17,,0.429,138.0,,,,,,,,0.940566,MBA,0.301337241398055,1194.6747714613,241.5711065450999
,3.211739653796565,0.2121827814227271,26.22958259964179,358.2150106574542,300.4324664621226,2.530263800848343,3.893215506744786,5.75597240137623,4420.0,0,149,15.5,N,N,5.031,,0.044,,,,,,,,,1.61041,OMB,0.1712354081357127,2102.368919602667,102.429074408426
Raikin,2.317182383484346,0.0987758303725548,7.004523273455628,167.9055284901605,97.59271692812187,2.088300769431024,2.546063997537668,3.5273497960058,24536.0,0,2025,13.7,N,N,4.302,,0.288,,,,,,,,,1.08625,MBA,0.2794240266399531,1288.364512991117,21.9606313674531
,2.747064479743108,0.0289872860946202,6.099901341167207,88.11501808375486,194.4653276653075,2.667434535748425,2.82669442373779,4.55314501304926,7099.0,0,178,16.2,N,N,3.111,,0.042,,,,,,,,,1.65088,MBA,0.2164715335318254,1663.036216016243,352.3342906000516
,3.153610910606676,0.130667663295878,9.800341272881225,337.1792337197457,147.322068577743,2.741535941973315,3.565685879240037,5.60041701605556,4895.0,0,152,15.7,N,N,3.832,,0.091,,,,,,,,,1.76285,MBA,0.175991587866031,2045.552315114292,233.0228931198317
,2.546968882397826,0.1251474177698741,6.38532166123091,156.1406215646587,288.5494273728648,2.228222303625516,2.865715461170137,4.0648419203545,7745.0,0,928,15.2,N,N,2.64,,0.231,,,,,,,,,1.25415,MBA,0.2424759197724466,1484.683511409482,135.4956995605858
Camelia,2.920786114314287,0.0813209614276051,14.79257422156194,232.874234671279,223.2783200375768,2.683264979373851,3.158307249254724,4.99180756840231,35773.0,0,2566,9.9,N,N,91.548,,0.025,150.0,,,,,,,,1.71718,MBA,0.197448773788173,1823.257714358942,121.6175933846395
,2.142243743623617,0.0740647577669003,26.65889229108625,15.83193787681469,259.0884951955506,1.983578979674476,2.300908507572758,3.135534091061,1.0,9,15,15.9,N,N,2.317,,0.144,,,,,,,,,1.06946,MBA,0.3143407964140621,1145.25382676003,179.7427533889619
,2.932163193409907,0.0734518424809618,1.963227996256878,346.467218850581,9.631740532631644,2.716790404399089,3.147535982420726,5.02100217005452,7777.0,0,1152,14.3,N,N,4.776,,0.177,,,,,,,,,1.71118,MBA,0.1963007085011585,1833.921042612413,358.3344104863913
,2.995876638184241,0.067959949948664,3.649270429887362,126.4450432633013,334.1798012624087,2.792277011800868,3.199476264567614,5.18554123170336,13503.0,0,1277,14.0,N,N,4.352,,0.257,,,,,,,,,1.80987,MBA,0.190072017428313,1894.018934879652,296.5047063998949
,2.792806688651623,0.0848246861091546,9.16979628066292,171.2869403038111,355.7277145321744,2.555907737923202,3.029705639380044,4.66734082989624,14445.0,0,951,14.7,N,N,3.716,,0.185,,,,,,,,,1.56306,MBA,0.2111751250421255,1704.746238119602,139.0789770461262
,2.732474427618163,0.1516144230334893,9.969315302589797,355.422999637809,181.2374626881071,2.318191893821071,3.146756961415254,4.51691961333972,21582.0,0,565,15.4,N,N,3.999,,0.101,,,,,,,,,1.32301,MBA,0.2182076210647468,1649.804888772333,175.532197279611
,3.042372320853166,0.1430047437653627,7.814988008127369,195.1947526636066,81.9884659716992,2.607298646670727,3.477445995035604,5.30672697381302,6749.0,0,315,15.1,N,N,3.288,,0.179,,,,,,,,,1.60543,MBA,0.1857314853828554,1938.282027185204,262.4940751671506
,3.129153754580604,0.2278368579759682,4.735433558137172,104.6279238661675,189.3468531046035,2.416217195013255,3.842090314147953,5.5353942351214,5819.0,0.0,457,15.0,N,N,4.997,,0.078,,,,,,,,,1.39958,MBA,0.1780589135122261,2021.802744378092,186.5043422267693
,3.017873030733235,0.1753916718996322,7.529623348366402,33.13034675829859,77.91239891557609,2.488563234292123,3.547182827174347,5.24275602798279,4631.0,0,131,16.4,N,N,2.426,,0.03,,,,,,,,,1.5188,MBA,0.187997739758794,1914.916639220713,273.3915042498811
,3.213463927373209,0.1568635070082148,3.750244139406103,334.6009387920032,257.543598399049,2.709388706081056,3.717539148665362,5.76060830161333,8922.0,0,177,15.9,N,N,2.905,,0.083,,,,,,,,,1.70195,OMB,0.1710976049337567,2104.062182164268,166.1332670612211
,2.621917999048167,0.1722519930852046,12.5029434556403,173.4431607257766,191.9909153306248,2.170287398006149,3.073548600090186,4.2455783468893,7238.0,0,293,15.9,N,N,3.799,,0.044,,,,,,,,,1.16845,MBA,0.232153596715443,1550.697491201318,218.8550472911521
,3.228855288877508,0.0934537907281627,6.308612098809876,69.14910036305169,34.66674581809647,2.927106522419228,3.530604055335788,5.80204474953837,7480.0,0,623,14.9,N,N,5.466,,0.058,,,,,,,,,1.9469,OMB,0.1698756776127893,2119.196844768888,287.7873572490079
,3.003936514771934,0.208518574151353,2.684556801797434,113.7656538086378,241.7307449945968,2.377559955870506,3.630313073673362,5.2064814731867,6758.0,0,288,16.1,N,N,2.666,,0.099,,,,,,,,,1.37357,MBA,0.1893075560613281,1901.667358081441,242.702754602806
,2.620275666528757,0.1448766970043814,11.84050170252354,262.8147608154949,166.614315444849,2.240658782721117,2.999892550336397,4.24158991587507,4790.0,0,97,16.8,N,N,2.758,,0.053,,,,,,,,,1.2568,MBA,0.2323718942462202,1549.24071677337,303.788517356298
Takimotokoso,2.462506311081821,0.1429179779474961,1.045141608208714,246.897608654487,62.81216875096117,2.11056988841906,2.814442733744583,3.86433021402423,14772.0,0,1692,14.4,N,N,5.76,,0.084,,,,,,,,,1.09545,MBA,0.2550574688960511,1411.446610672351,260.6672872758668
,2.647753029747712,0.1837633018828946,13.26804466584908,109.5090738477588,195.048806346988,2.161193190430835,3.13431286906459,4.30848328836254,5266.0,0,79,17.2,N,N,2.587,,0.05,,,,,,,,,1.14756,MBA,0.2287640957154899,1573.673521074417,44.09602035399264
,3.095166649328505,0.2262643342628431,10.03102506887501,104.9977752106056,240.7756741328577,2.394840827985636,3.795492470671374,5.44545606015446,6843.0,0,1248,13.7,N,N,5.046,,0.159,5.494,,,,,,,,1.40542,MBA,0.1809997679679376,1988.952825971415,93.34121678108002
,3.050583478488336,0.0305701884489676,4.269238763898301,95.82485414286354,38.07700051007168,2.95732656667164,3.143840390305032,5.32822521020755,6330.0,0,244,15.7,N,N,4.064,,0.056,,,,,,,,,1.97351,MBA,0.1849820990072534,1946.134258028307,44.16544992698952
,3.174115560415228,0.1024132355524522,15.2595379696722,353.4357506902213,18.32993148989141,2.849044115855719,3.499187004974736,5.65512623048947,21386.0,0,1874,11.9,N,N,29.731,,0.031,116.765,,,,,,,,1.85055,MBA,0.1742889978394428,2065.53485568628,115.0184614029922
,3.051949921572413,0.0882991693483562,8.248673077106268,337.9875900003024,257.2542538150982,2.782465278604787,3.321434564540038,5.33180560644455,6352.0,0,137,16.3,N,N,4.255,,0.067,,,,,,,,,1.78673,MBA,0.1848578804478976,1947.441997753871,359.5144982793167
,2.760121945077271,0.2457659214292949,8.999712909966998,232.7335611883627,353.6165198424096,2.081778031988138,3.438465858166404,4.58564686684222,7013.0,0.0,511,15.0,N,N,4.953,,0.066,,,,,,,,,1.07253,MBA,0.2149372404784152,1674.907518114119,272.3647712367612
,3.105398221698052,0.0441917356711676,13.13969744196309,344.8823688639438,244.4723026990312,2.968165284331058,3.242631159065047,5.47247961152605,8092.0,0,874,14.0,N,N,7.674,,0.099,,,,,,,,,1.98911,MBA,0.180105976327741,1998.823178109891,97.778487131308
,2.942470325363379,0.11153336408696,18.47289018956607,129.0272435846552,310.5851759121997,2.61428671124955,3.270653939477209,5.04750014183332,7753.0,0,667,14.7,N,N,5.678,,0.087,,,,,,,,,1.66534,MBA,0.195270184382712,1843.599426804619,129.8144212582407
,2.961125824774524,0.0134611402253732,9.61202681298759,245.7501767384915,323.8917429846557,2.92126569482226,3.000985954726788,5.09557848388342,6029.0,0,263,15.4,N,N,3.435,,0.125,,,,,,,,,1.91443,MBA,0.1934277504477557,1861.160041238421,208.3092886655836
,2.869728340964619,0.0569256544850174,1.381768349750458,6.511903170736598,41.21840976767025,2.706367176961004,3.033089504968232,4.86148983950107,13881.0,0,2027,13.7,N,N,4.836,,0.228,,,,,,,,,1.71554,MBA,0.2027416112976407,1775.659163877767,257.3183596034191
,2.045630869693935,0.1539108108701624,23.50660378784496,102.9668583761993,0.9671372270035012,1.730786163798306,2.360475575589564,2.92583011346959,2.0,9,17,17.4,N,N,1.395,,0.1,,,,,,,,,0.747632,MBA,0.3368706470105854,1068.659448944769,79.7022903288759
,2.989083448463074,0.04976518923844,10.69597647686927,33.96686979493793,233.4624408675401,2.84033114500082,3.137835751925328,5.16791380923364,7713.0,0,1534,13.2,N,N,8.066,,0.171,,,,,,,,,1.84,MBA,0.1907203408862032,1887.580518822587,100.8640423862471
,5.294411133375953,0.0320129670810148,28.89752342558939,301.1873086435716,185.6793160445857,5.12492132404983,5.463900942702077,12.1824516628242,7173.0,0,124,12.7,N,N,13.898,,0.091,,,,,,,,,4.14148,TJN,0.0809054130192268,4449.640469846531,203.7302827769889
,2.564978416497619,0.1465760922301923,14.10613542340526,150.0524950717464,267.5456216252123,2.189013903552611,2.940942929442627,4.10803159184629,24045.0,0,1688,13.6,N,N,4.559,,0.371,,,,,,,,,1.2532,MBA,0.2399266561931632,1500.458538921856,336.7590418277164
